f0,f1,f2,f3,f4,f5,f6,f7,target
6.0352,23.0,4.831632653061225,1.0612244897959184,769.0,1.961734693877551,34.12,-118.33,1
3.6389,42.0,3.994296577946768,0.9961977186311787,1212.0,2.3041825095057034,37.34,-121.92,1
2.5455,47.0,3.1946902654867255,1.0398230088495575,930.0,4.115044247787611,34.05,-118.21,0
1.625,18.0,6.028268551236749,1.4028268551236749,3424.0,12.098939929328623,33.54,-115.22,0
1.7158,37.0,4.285333333333333,1.0053333333333334,1526.0,4.069333333333334,33.91,-118.24,0
3.4063,16.0,4.585131894484412,0.973621103117506,1009.0,2.419664268585132,34.64,-120.47,0
1.5863,21.0,5.154081632653061,1.0755102040816327,2948.0,3.0081632653061225,39.7,-121.81,0
8.7991,10.0,9.287153652392947,1.4571788413098237,1900.0,2.392947103274559,32.63,-117.13,1
4.1635,52.0,5.9442970822281165,1.1750663129973475,1042.0,2.763925729442971,37.77,-122.47,1
2.6711,24.0,5.383419689119171,0.9844559585492227,643.0,3.33160621761658,36.43,-119.1,0
4.0473,9.0,5.479078514339445,0.9873060648801129,7596.0,3.571227080394922,33.91,-117.23,0
3.2857,32.0,5.099337748344371,1.0728476821192052,793.0,2.6258278145695364,37.62,-122.04,1
2.6959,21.0,3.757617728531856,1.0124653739612188,1952.0,2.703601108033241,33.78,-117.86,0
5.1806,45.0,5.046511627906977,0.9496124031007752,621.0,2.4069767441860463,36.97,-122.04,1
1.2434,52.0,4.3619047619047615,1.05,1186.0,2.823809523809524,34.02,-118.31,0
3.8187,20.0,5.099173553719008,1.3636363636363635,792.0,2.1818181818181817,33.64,-117.98,0
5.7819,19.0,6.178885630498534,0.9736070381231672,874.0,2.563049853372434,38.5,-122.63,1
1.5227,22.0,5.746268656716418,1.3582089552238805,610.0,2.2761194029850746,33.89,-116.63,0
1.8333,52.0,3.1555555555555554,1.0444444444444445,137.0,3.0444444444444443,34.03,-118.24,1
2.197,30.0,5.104938271604938,1.021604938271605,1894.0,2.9228395061728394,36.8,-119.75,0
4.0982,11.0,5.7898550724637685,1.0434782608695652,1757.0,3.1829710144927534,33.8,-117.32,0
4.6827,36.0,5.605691056910569,1.0772357723577235,896.0,3.6422764227642275,34.24,-118.43,1
2.375,11.0,5.965116279069767,1.2093023255813953,204.0,2.372093023255814,39.78,-120.48,0
5.5954,27.0,6.401084010840108,1.0745257452574526,2394.0,3.2439024390243905,34.44,-119.88,1
5.1365,14.0,6.7549194991055455,1.037567084078712,1877.0,3.3577817531305905,33.82,-117.52,1
6.9533,44.0,7.6080246913580245,1.0123456790123457,843.0,2.6018518518518516,37.55,-122.34,1
3.8292,21.0,5.763527054108216,1.0801603206412826,1387.0,2.779559118236473,33.1,-117.09,0
4.3162,26.0,5.6938775510204085,0.961038961038961,1524.0,2.8274582560296846,34.7,-120.48,0
3.375,45.0,5.377777777777778,1.0888888888888888,519.0,3.8444444444444446,37.71,-122.18,0
6.9405,17.0,7.166666666666667,1.0096153846153846,992.0,3.1794871794871793,36.88,-119.71,0
7.5118,11.0,7.337962962962963,0.9722222222222222,1418.0,3.2824074074074074,34.22,-118.84,1
4.3462,36.0,5.919491525423729,1.1080508474576272,1334.0,2.8262711864406778,34.22,-118.51,1
5.0714,24.0,7.587219343696027,1.6683937823834196,1257.0,2.1709844559585494,33.96,-118.42,1
3.7454,30.0,4.367170626349892,1.1274298056155507,1196.0,2.5831533477321815,33.78,-117.87,1
3.2369,17.0,4.465677179962894,1.0120593692022264,3013.0,2.7949907235621523,32.95,-117.05,0
2.6445,39.0,5.113175675675675,1.027027027027027,2199.0,3.714527027027027,36.52,-119.35,0
4.3542,42.0,5.370629370629371,1.0303030303030303,862.0,2.0093240093240095,34.16,-118.36,1
2.6397,32.0,4.678321678321678,0.965034965034965,859.0,3.0034965034965033,36.34,-119.66,0
2.5644,31.0,5.234527687296417,1.0944625407166124,817.0,2.6612377850162865,35.35,-119.04,0
4.5833,28.0,6.292117465224111,1.1020092735703246,2033.0,3.142194744976816,37.96,-122.0,1
1.6071,44.0,3.8625,1.5125,315.0,3.9375,36.65,-121.63,0
3.5491,41.0,4.423076923076923,0.9576923076923077,729.0,2.8038461538461537,37.35,-121.98,1
10.5815,11.0,8.465671641791046,1.1134328358208956,959.0,2.8626865671641792,37.83,-121.94,1
5.0175,36.0,5.610714285714286,1.1285714285714286,1372.0,2.45,37.34,-121.94,1
1.9829,34.0,4.4407484407484406,1.0353430353430353,2916.0,3.0311850311850312,37.5,-120.86,0
4.2083,32.0,6.9655172413793105,1.2758620689655173,144.0,2.4827586206896552,37.77,-121.61,0
3.8233,36.0,5.18974358974359,1.0461538461538462,1030.0,2.641025641025641,32.75,-117.05,0
3.2943,32.0,4.907788719785139,1.1199641897940913,3426.0,3.0671441360787823,34.08,-117.9,1
4.1319,22.0,5.949886104783599,1.1252847380410023,1361.0,3.1002277904328017,34.41,-119.31,1
3.3281,18.0,4.88539741219963,0.9279112754158965,1755.0,3.243992606284658,38.42,-121.37,0
2.8036,27.0,4.797507788161994,0.9813084112149533,883.0,2.750778816199377,40.61,-122.57,0
2.1186,18.0,3.9613526570048307,1.1545893719806763,1345.0,6.497584541062802,35.62,-119.69,0
2.9815,20.0,5.954285714285715,1.0457142857142858,509.0,2.9085714285714284,36.07,-119.0,0
4.5321,14.0,5.643300798580301,1.0967169476486247,2876.0,2.551907719609583,38.07,-122.16,1
5.5266,12.0,7.1404682274247495,1.0936454849498327,1624.0,2.7157190635451505,38.41,-122.21,1
3.1964,36.0,4.151724137931034,1.0344827586206897,645.0,4.448275862068965,33.92,-118.21,0
4.2448,10.0,4.823889739663094,1.1960183767228179,1582.0,2.4226646248085757,34.26,-119.21,0
6.3231,45.0,4.434322033898305,1.0529661016949152,842.0,1.7838983050847457,33.87,-118.4,1
2.125,32.0,5.814338235294118,1.3088235294117647,1358.0,2.4963235294117645,34.12,-116.0,0
2.7401,41.0,5.412,1.144,751.0,3.004,33.94,-118.31,0
3.8589,16.0,5.267605633802817,1.0492957746478873,778.0,2.73943661971831,38.36,-123.02,1
2.1743,30.0,3.364394993045897,0.9944367176634215,3208.0,4.461752433936022,33.97,-118.16,0
4.2917,17.0,5.482014388489208,0.9928057553956835,322.0,2.316546762589928,40.2,-122.23,0
3.3846,45.0,4.511254019292605,1.0128617363344052,1111.0,3.572347266881029,33.94,-118.19,0
3.2763,29.0,4.482470784641069,1.0717863105175292,1085.0,1.8113522537562605,34.17,-118.44,1
1.7981,41.0,3.2965879265091864,1.026246719160105,1511.0,3.9658792650918637,34.02,-118.16,0
4.5739,35.0,6.01010101010101,0.9696969696969697,1033.0,3.478114478114478,33.79,-117.92,1
4.65,25.0,5.109411764705882,0.9964705882352941,3872.0,4.555294117647059,33.72,-117.89,1
3.15,16.0,29.852941176470587,5.323529411764706,202.0,1.9803921568627452,38.52,-120.0,0
1.7321,44.0,4.919540229885057,1.0651340996168583,925.0,3.5440613026819925,34.16,-118.16,0
2.3421,48.0,3.425531914893617,1.0468085106382978,633.0,2.6936170212765957,34.1,-118.28,1
3.9063,43.0,6.178571428571429,1.2678571428571428,582.0,2.5982142857142856,38.66,-122.7,1
4.8375,40.0,6.8625,1.09375,415.0,2.59375,38.64,-121.26,1
10.0472,11.0,9.890756302521009,1.1596638655462186,415.0,3.4873949579831933,34.18,-118.69,1
2.2083,47.0,5.167785234899329,1.0827740492170022,1126.0,2.519015659955257,37.5,-120.84,0
7.1687,22.0,7.615720524017467,0.9868995633187773,1479.0,3.2292576419213974,34.46,-119.81,1
4.0484,11.0,5.934179222839017,1.0118953211736716,3516.0,2.788263283108644,33.09,-117.06,1
1.6557,10.0,3.8623024830699775,1.1264108352144468,1896.0,4.279909706546276,33.64,-116.15,0
2.433,33.0,5.334975369458128,1.0689655172413792,562.0,2.768472906403941,38.36,-121.98,0
2.3542,39.0,3.861635220125786,1.0943396226415094,538.0,3.3836477987421385,34.0,-118.46,1
2.7434,11.0,4.622478386167147,1.138328530259366,1772.0,2.553314121037464,38.36,-121.96,1
3.2708,46.0,4.611607142857143,0.9955357142857143,462.0,2.0625,33.53,-117.77,1
3.2368,44.0,5.264840182648402,1.08675799086758,657.0,3.0,36.98,-122.02,1
2.3105,26.0,2.778265642151482,1.12788144895719,4533.0,2.4879253567508233,34.07,-118.31,0
3.6212,31.0,6.15034965034965,1.062937062937063,1386.0,2.423076923076923,34.96,-120.42,0
2.6858,13.0,4.350364963503649,0.9854014598540146,1652.0,4.019464720194647,36.58,-119.62,0
6.8333,6.0,7.009487666034156,1.0891840607210626,1554.0,2.9487666034155597,37.2,-121.83,1
5.4876,35.0,6.163265306122449,0.9941690962099126,1077.0,3.139941690962099,33.8,-117.98,1
2.9542,15.0,6.074581430745814,1.143074581430746,2317.0,3.5266362252663623,33.85,-117.3,0
4.2262,14.0,6.540913921360255,1.0988310308182785,2407.0,2.5579171094580233,38.67,-121.25,1
1.3904,30.0,3.919753086419753,1.126543209876543,840.0,2.5925925925925926,40.44,-122.29,0
1.5561,35.0,4.139931740614334,1.2201365187713311,1920.0,3.2764505119453924,34.11,-117.29,0
3.5521,35.0,4.82532751091703,1.0829694323144106,2425.0,3.529839883551674,33.84,-117.89,1
2.1295,15.0,5.127604166666667,1.02734375,3500.0,4.557291666666667,35.76,-119.29,0
6.1463,6.0,7.181262729124236,1.1384928716904277,1378.0,2.8065173116089612,37.3,-121.76,1
3.7091,31.0,6.235169491525424,1.097457627118644,1703.0,3.608050847457627,33.86,-118.07,1
3.2857,17.0,5.730769230769231,1.0897435897435896,3754.0,4.010683760683761,33.91,-117.49,0
4.8536,23.0,5.554455445544554,1.0297029702970297,1984.0,2.8062234794908063,34.37,-118.56,1
1.9318,30.0,2.443840579710145,0.9402173913043478,2646.0,4.793478260869565,33.79,-118.17,0
2.745,35.0,4.887096774193548,1.0053763440860215,1444.0,3.881720430107527,33.92,-118.27,0
8.9063,5.0,8.944642857142858,1.1008928571428571,4253.0,3.7973214285714287,34.24,-118.94,1
8.7051,48.0,7.433691756272402,1.064516129032258,700.0,2.5089605734767026,37.45,-122.14,1
3.0357,33.0,4.359756097560975,1.048780487804878,1165.0,3.551829268292683,34.08,-118.09,1
2.6641,31.0,5.035714285714286,1.088235294117647,1407.0,2.9558823529411766,33.94,-117.96,1
3.5962,15.0,5.923503325942351,1.1108647450110865,2503.0,2.7749445676274944,40.5,-120.67,0
2.1889,29.0,4.548654244306419,1.0766045548654244,1374.0,2.8447204968944098,38.63,-121.47,0
5.6485,26.0,7.629787234042553,1.0382978723404255,653.0,2.7787234042553193,38.57,-121.36,0
3.6875,47.0,5.97741935483871,1.1129032258064515,757.0,2.4419354838709677,34.18,-118.23,1
4.7708,19.0,4.9798850574712645,1.0172413793103448,959.0,2.7557471264367814,37.7,-122.43,1
3.2061,41.0,3.8682634730538923,1.1122754491017963,1058.0,1.5838323353293413,34.0,-118.48,1
1.6063,20.0,4.88981288981289,1.155925155925156,1217.0,2.5301455301455302,34.13,-116.31,0
2.3182,38.0,3.365432098765432,0.9753086419753086,1798.0,4.439506172839506,34.21,-118.38,0
2.5833,26.0,5.05511811023622,0.9409448818897638,820.0,3.2283464566929134,36.9,-119.98,0
2.5562,27.0,3.454945054945055,0.989010989010989,1039.0,2.2835164835164834,34.2,-118.45,1
2.7589,26.0,3.755434782608696,1.0516304347826086,1977.0,5.372282608695652,33.75,-118.0,0
3.375,46.0,5.24223602484472,0.9130434782608695,423.0,2.627329192546584,32.66,-117.09,0
6.6704,25.0,6.829317269076305,1.0220883534136547,1503.0,3.0180722891566263,33.88,-117.99,1
1.9093,13.0,4.779327317473339,1.1575061525840853,2244.0,1.840853158326497,38.68,-121.33,0
5.5198,14.0,6.559751037344398,1.0311203319502074,7363.0,3.055186721991701,34.14,-117.61,1
3.65,22.0,5.531481481481482,1.0425925925925925,1420.0,2.6296296296296298,37.96,-121.98,1
3.3611,46.0,5.701421800947867,1.037914691943128,637.0,3.018957345971564,33.99,-118.06,0
4.1346,26.0,5.626506024096385,1.1204819277108433,244.0,2.9397590361445785,37.48,-121.02,1
3.7361,19.0,5.03416149068323,1.0186335403726707,871.0,2.7049689440993787,33.88,-117.86,1
2.9519,43.0,4.189655172413793,0.9885057471264368,935.0,5.373563218390805,34.26,-118.43,0
4.675,34.0,5.3486590038314175,0.9386973180076629,661.0,2.532567049808429,33.88,-117.9,1
1.1601,43.0,4.688888888888889,1.2296296296296296,292.0,2.162962962962963,33.95,-117.4,0
12.2092,20.0,8.836990595611285,1.0,1019.0,3.19435736677116,33.82,-117.81,1
2.25,17.0,3.860377358490566,1.0547169811320756,1585.0,2.990566037735849,32.58,-117.1,0
6.9454,8.0,6.873103448275862,1.04,2510.0,3.462068965517241,34.29,-118.73,1
3.8952,17.0,6.2388059701492535,1.0634328358208955,1624.0,3.029850746268657,36.96,-120.11,0
2.2543,29.0,3.136729222520107,0.9892761394101877,1398.0,3.74798927613941,33.78,-118.19,0
2.619,44.0,3.30142566191446,0.9205702647657841,1354.0,2.7576374745417516,37.79,-122.2,0
3.9327,35.0,4.355311355311355,1.0238095238095237,1799.0,3.2948717948717947,33.92,-118.14,1
4.6111,39.0,6.38863287250384,1.0061443932411673,1669.0,2.563748079877112,33.77,-117.86,1
0.9589,47.0,3.1724137931034484,0.9252873563218391,593.0,3.4080459770114944,32.7,-117.14,0
5.6286,23.0,6.369127516778524,1.0134228187919463,399.0,2.6778523489932886,37.51,-122.46,1
4.9107,26.0,6.31981981981982,1.0337837837837838,1453.0,3.2725225225225225,37.72,-121.93,1
3.2794,42.0,5.591760299625468,1.0374531835205993,671.0,2.51310861423221,33.82,-118.12,1
1.625,38.0,4.616766467065868,1.089820359281437,1220.0,3.6526946107784433,36.97,-120.06,0
5.5737,35.0,5.430379746835443,0.9873417721518988,914.0,2.892405063291139,37.56,-122.02,1
2.65,10.0,6.805343511450381,1.286259541984733,638.0,2.435114503816794,38.5,-120.65,0
2.3466,28.0,5.227777777777778,0.9722222222222222,588.0,3.2666666666666666,36.3,-119.65,0
4.5694,27.0,4.706214689265536,1.0310734463276836,995.0,2.810734463276836,33.95,-118.1,1
2.8194,33.0,6.275401069518717,1.232620320855615,1482.0,3.962566844919786,34.71,-118.14,0
4.1923,47.0,5.152694610778443,1.026946107784431,834.0,2.497005988023952,34.19,-118.34,1
1.899,39.0,3.601173020527859,1.1114369501466275,851.0,2.495601173020528,34.96,-120.44,0
1.5076,24.0,3.192563081009296,1.0876494023904382,1566.0,2.0796812749003983,33.77,-118.2,0
3.75,10.0,16.847533632286996,3.2376681614349776,546.0,2.4484304932735426,38.23,-120.34,0
4.3315,17.0,6.046511627906977,1.0116279069767442,709.0,2.748062015503876,36.83,-119.8,0
3.2415,32.0,5.230235783633842,1.027739251040222,1786.0,2.4771151178918167,38.44,-122.67,0
2.5872,31.0,3.8357963875205257,1.077175697865353,1186.0,1.9474548440065682,32.75,-117.13,0
2.3041,33.0,3.652857142857143,1.0442857142857143,2286.0,3.2657142857142856,33.85,-118.2,0
5.6194,32.0,6.746594005449591,1.002724795640327,1048.0,2.8555858310626703,37.72,-122.08,1
5.0465,34.0,6.395348837209302,1.0099667774086378,1619.0,2.6893687707641196,32.82,-117.19,1
3.0,31.0,5.2772277227722775,1.0495049504950495,794.0,2.6204620462046204,39.76,-121.65,0
2.0508,11.0,4.99388379204893,1.0642201834862386,504.0,1.5412844036697249,34.86,-120.4,1
5.6454,33.0,5.642297650130549,1.0,1235.0,3.224543080939948,33.9,-117.99,1
1.8495,23.0,2.1724941724941726,1.092074592074592,2795.0,3.257575757575758,34.08,-118.29,1
2.6979,33.0,4.075242718446602,0.9805825242718447,933.0,2.2645631067961167,34.17,-118.43,1
4.0208,43.0,5.949197860962567,1.0481283422459893,890.0,2.379679144385027,35.4,-118.99,0
4.4491,19.0,6.369668246445498,1.1113744075829384,1216.0,2.881516587677725,38.01,-121.78,0
4.918,19.0,5.930555555555555,1.0104166666666667,906.0,3.1458333333333335,38.03,-121.33,0
1.8606,32.0,4.717703349282297,1.0685805422647527,1504.0,2.398724082934609,36.34,-119.64,0
4.0904,52.0,4.313868613138686,1.2627737226277371,353.0,2.576642335766423,37.77,-122.21,0
3.9567,52.0,5.173664122137405,1.1278625954198473,1848.0,3.5267175572519083,37.71,-122.44,1
6.2987,23.0,7.1722846441947565,1.0374531835205993,724.0,2.7116104868913857,34.48,-119.85,1
2.2544,24.0,3.9936974789915967,1.0294117647058822,1334.0,2.802521008403361,32.6,-117.08,0
1.9957,32.0,3.6502890173410405,0.9624277456647399,1789.0,5.170520231213873,33.92,-118.22,0
2.5213,42.0,3.8165548098434003,1.0917225950782998,1941.0,4.342281879194631,34.09,-118.22,0
3.7841,28.0,5.413105413105413,1.1424501424501425,918.0,2.6153846153846154,37.99,-122.01,0
2.875,30.0,4.421686746987952,1.1421686746987951,934.0,2.2506024096385544,32.76,-117.1,0
1.6597,36.0,3.89010989010989,0.989010989010989,1136.0,4.1611721611721615,33.96,-118.23,0
5.5591,16.0,6.043478260869565,0.991304347826087,1236.0,3.582608695652174,37.81,-121.23,0
2.225,26.0,5.742718446601942,1.3398058252427185,513.0,2.4902912621359223,40.97,-121.89,0
6.9418,8.0,6.741035856573705,1.0079681274900398,857.0,3.414342629482072,34.14,-117.66,1
2.4375,30.0,5.165198237885463,1.092511013215859,1897.0,4.1784140969163,34.09,-117.73,0
2.1292,23.0,3.538938053097345,1.0460176991150443,2051.0,1.8150442477876105,32.75,-117.13,0
1.7188,17.0,4.5443645083932855,1.0167865707434052,620.0,1.486810551558753,38.5,-121.47,0
5.021,23.0,5.4485981308411215,0.9906542056074766,1574.0,2.4517133956386292,33.75,-117.81,1
2.1182,40.0,3.7936507936507935,1.034920634920635,1135.0,3.6031746031746033,36.7,-119.56,0
4.2305,32.0,5.891774891774892,1.2359307359307359,2541.0,5.5,33.91,-118.01,1
3.5822,18.0,5.449317738791423,1.0155945419103314,2860.0,2.787524366471735,34.42,-119.3,1
2.5795,42.0,3.933333333333333,1.1333333333333333,54.0,1.8,38.03,-122.14,1
1.324,19.0,3.3105646630236794,0.9817850637522769,3127.0,2.847905282331512,32.68,-117.08,0
2.3482,22.0,4.001342281879195,1.1718120805369128,1751.0,2.350335570469799,32.8,-117.23,1
2.1217,38.0,5.557377049180328,1.1540983606557378,1279.0,4.19344262295082,33.73,-116.22,0
2.0,31.0,3.8943758573388205,1.0864197530864197,2390.0,3.2784636488340193,33.95,-118.29,0
3.4141,41.0,5.027027027027027,1.0324324324324323,463.0,2.502702702702703,37.99,-121.29,0
4.0231,41.0,4.330561330561331,1.0977130977130978,993.0,2.0644490644490645,34.03,-118.45,1
4.2237,25.0,5.995226730310263,1.0513126491646778,1994.0,2.379474940334129,38.27,-122.45,1
4.7932,22.0,5.29665071770335,0.9868421052631579,3152.0,3.770334928229665,34.28,-118.38,0
2.888,50.0,5.105812220566319,1.1460506706408347,2261.0,3.369597615499255,37.73,-122.42,1
5.1788,52.0,4.786792452830189,1.0547169811320756,849.0,1.6018867924528302,37.77,-122.44,1
2.3148,37.0,5.133587786259542,1.047709923664122,1219.0,2.3263358778625953,32.75,-117.07,0
4.8164,32.0,7.04833836858006,1.1752265861027191,969.0,2.9274924471299095,34.25,-118.5,1
4.1289,13.0,4.572038420490928,1.112059765208111,2146.0,2.290288153681964,38.03,-122.44,0
1.8689,25.0,4.360169491525424,1.0169491525423728,2529.0,3.5720338983050848,38.52,-121.41,0
5.8788,12.0,7.780310880829015,1.0963730569948187,2484.0,2.5740932642487047,34.11,-118.84,1
3.6923,28.0,5.854497354497354,1.0317460317460319,1096.0,2.8994708994708995,40.54,-122.37,0
2.2333,36.0,5.952941176470588,1.1254901960784314,749.0,2.937254901960784,36.32,-119.63,0
10.0259,30.0,8.344444444444445,1.0333333333333334,501.0,2.783333333333333,37.35,-122.09,1
2.6071,28.0,4.76592082616179,1.0860585197934596,2452.0,4.220309810671257,34.08,-118.02,0
2.875,13.0,5.248484848484848,1.5272727272727273,369.0,2.2363636363636363,37.69,-120.15,0
3.5703,43.0,4.721875,0.9125,721.0,2.253125,37.97,-121.33,0
3.865,30.0,6.060669456066946,1.0585774058577406,1508.0,3.1548117154811717,38.69,-121.39,0
1.8523,23.0,4.808695652173913,1.0956521739130434,790.0,3.4347826086956523,35.37,-118.94,0
4.5791,12.0,5.8992673992674,1.021978021978022,2966.0,2.7161172161172162,35.36,-119.08,0
11.2979,24.0,8.321969696969697,1.0132575757575757,1443.0,2.7329545454545454,34.13,-118.49,1
4.0625,47.0,5.122302158273381,1.079136690647482,632.0,2.273381294964029,34.05,-118.36,1
5.7115,16.0,6.17741935483871,0.967741935483871,679.0,2.7379032258064515,33.69,-117.79,1
3.8917,11.0,7.147163120567376,1.3581560283687943,1539.0,2.728723404255319,34.99,-118.61,0
3.2865,35.0,4.0492610837438425,0.9852216748768473,1197.0,5.896551724137931,34.28,-118.42,0
3.8897,38.0,5.572916666666667,1.1270833333333334,1378.0,2.870833333333333,37.99,-122.04,0
3.0625,34.0,3.2142857142857144,0.7857142857142857,39.0,2.7857142857142856,34.08,-117.08,1
2.4674,31.0,5.125523012552302,1.1694560669456067,1459.0,3.0523012552301254,37.99,-121.18,0
5.9328,24.0,7.02317880794702,0.9801324503311258,913.0,3.0231788079470197,34.13,-117.65,1
3.7974,40.0,6.016064257028113,1.1726907630522088,707.0,2.8393574297188753,34.26,-119.02,1
4.7222,6.0,5.680851063829787,0.9680851063829787,999.0,5.3138297872340425,34.19,-117.32,0
1.9274,49.0,5.068783068783069,1.1825396825396826,863.0,2.2830687830687832,37.84,-122.28,0
8.3634,14.0,7.475778546712803,1.0069204152249136,2025.0,3.5034602076124566,33.71,-117.76,1
2.9821,28.0,5.91480996068152,1.001310615989515,1593.0,2.0878112712975097,35.39,-119.03,0
1.6571,31.0,4.289137380191693,1.0782747603833867,1367.0,2.18370607028754,39.15,-123.21,0
1.3333,30.0,8.571428571428571,2.1587301587301586,122.0,1.9365079365079365,34.22,-115.52,0
1.6892,52.0,5.586956521739131,1.1195652173913044,939.0,3.402173913043478,34.0,-118.31,0
7.6717,26.0,8.1285140562249,1.0301204819277108,1486.0,2.9839357429718874,37.81,-122.12,1
4.1779,3.0,7.461873638344227,1.3311546840958606,1588.0,3.4596949891067537,37.08,-120.85,0
6.5853,16.0,7.379464285714286,1.0178571428571428,690.0,3.080357142857143,32.91,-117.08,1
1.1108,41.0,4.473611111111111,1.1847222222222222,1959.0,2.720833333333333,37.82,-122.27,0
2.875,49.0,5.264615384615385,1.0707692307692307,1138.0,3.5015384615384617,37.71,-122.46,1
6.2748,22.0,7.054054054054054,0.9980694980694981,1565.0,3.0212355212355213,34.22,-118.88,1
3.5045,30.0,3.791946308724832,1.0738255033557047,932.0,2.0850111856823266,37.39,-122.07,1
2.0817,41.0,2.2724137931034485,1.0034482758620689,1224.0,4.220689655172414,34.04,-118.29,0
4.6852,52.0,5.509687034277198,1.0298062593144561,1436.0,2.1400894187779436,33.77,-118.13,1
5.5357,40.0,6.150442477876106,0.9705014749262537,796.0,2.3480825958702063,37.91,-122.29,1
4.1563,12.0,6.751497005988024,1.4131736526946108,1006.0,3.0119760479041915,37.13,-118.94,0
7.7234,10.0,8.016901408450705,1.019718309859155,1221.0,3.4394366197183097,34.13,-117.67,1
2.1411,10.0,10.529500756429652,2.249621785173979,1130.0,1.7095310136157338,33.79,-116.46,0
3.0417,35.0,4.050970873786408,1.0800970873786409,1870.0,4.538834951456311,33.92,-118.21,0
7.0598,25.0,6.965986394557823,0.9863945578231292,357.0,2.4285714285714284,34.31,-118.49,1
3.1167,20.0,4.52720207253886,1.0595854922279793,2186.0,2.83160621761658,36.96,-121.98,1
7.3718,26.0,5.486111111111111,1.0277777777777777,193.0,2.6805555555555554,37.81,-121.2,1
4.8424,23.0,5.381188118811881,1.0226308345120225,6034.0,4.267326732673268,37.34,-121.82,1
3.7562,48.0,5.8504901960784315,1.0392156862745099,1041.0,2.551470588235294,37.75,-122.49,1
2.3682,24.0,4.617529880478088,1.1035856573705178,2541.0,3.3745019920318726,34.09,-117.44,0
3.1857,24.0,4.90249433106576,1.0408163265306123,1468.0,3.328798185941043,37.67,-121.03,0
1.9034,48.0,3.5758266818700113,1.055872291904219,1443.0,1.645381984036488,38.57,-121.47,0
2.2656,47.0,3.792207792207792,0.987012987012987,872.0,3.774891774891775,34.03,-118.21,0
4.1382,15.0,5.562105263157894,1.0947368421052632,1032.0,2.1726315789473682,38.66,-121.27,1
2.9871,52.0,3.7246376811594204,1.046583850931677,2062.0,2.1345755693581783,37.79,-122.41,1
5.2134,13.0,7.564102564102564,1.0897435897435896,1055.0,3.3814102564102564,36.36,-119.64,0
2.0956,17.0,4.149100257069409,1.1079691516709511,1031.0,2.6503856041131106,33.38,-117.25,0
7.2648,14.0,7.298913043478261,0.9510869565217391,650.0,3.532608695652174,33.51,-117.64,1
3.6597,10.0,5.412935323383085,1.0099502487562189,533.0,2.6517412935323383,32.81,-115.58,0
4.8047,15.0,4.93351548269581,1.0919854280510017,2593.0,2.3615664845173043,37.53,-122.28,1
3.2177,28.0,3.8784235136940546,1.070808283233133,2563.0,1.7120908483633934,37.81,-122.25,1
4.1417,38.0,4.954802259887006,1.07909604519774,928.0,2.621468926553672,37.74,-122.41,1
5.7704,17.0,5.744974874371859,1.1771356783919598,1619.0,2.0339195979899496,33.72,-118.06,1
6.1985,38.0,6.773006134969325,1.3251533742331287,415.0,2.5460122699386503,33.96,-118.43,1
2.5953,15.0,7.053497942386831,1.0102880658436213,2303.0,4.738683127572016,32.81,-117.11,0
3.8068,12.0,4.906194690265487,1.023008849557522,1335.0,2.3628318584070795,38.64,-121.34,0
2.1571,48.0,6.118483412322274,1.1753554502369667,580.0,2.748815165876777,34.84,-114.61,0
4.4286,6.0,4.203166226912929,0.978891820580475,832.0,2.1952506596306067,33.7,-117.79,1
1.0349,19.0,4.563106796116505,1.225242718446602,1291.0,2.5067961165048542,34.96,-120.43,0
2.2381,35.0,4.180811808118081,1.0922509225092252,774.0,2.856088560885609,33.86,-118.19,0
4.3646,9.0,7.129436325678497,1.173277661795407,1208.0,2.521920668058455,39.25,-121.18,1
4.3008,33.0,6.314159292035399,1.081858407079646,1109.0,2.4535398230088497,38.02,-121.33,0
6.7138,42.0,6.390625,1.0267857142857142,1031.0,2.3013392857142856,37.89,-122.25,1
2.983,45.0,5.633064516129032,1.0201612903225807,555.0,2.2379032258064515,37.72,-122.14,1
2.5804,43.0,5.4781491002570695,1.025706940874036,910.0,2.339331619537275,40.62,-124.13,0
1.6838,14.0,4.745856353591161,1.171270718232044,541.0,2.9889502762430937,34.58,-117.41,0
2.6266,23.0,4.76803118908382,1.0194931773879143,1132.0,2.206627680311891,38.65,-121.33,1
3.3882,52.0,3.77125,1.06375,1588.0,1.985,37.78,-122.44,1
5.2939,35.0,6.08314606741573,1.002247191011236,1224.0,2.750561797752809,34.24,-118.49,1
2.5833,37.0,3.606164383561644,0.9006849315068494,1354.0,4.636986301369863,33.97,-118.24,0
4.0062,12.0,5.693965517241379,1.1551724137931034,661.0,2.8491379310344827,39.22,-120.94,0
4.875,19.0,6.024137931034483,1.0034482758620689,848.0,2.924137931034483,32.8,-116.86,1
4.4286,35.0,5.061855670103093,1.0103092783505154,274.0,2.8247422680412373,37.67,-122.45,1
1.9946,16.0,4.853131749460043,1.0842332613390928,1206.0,2.6047516198704104,40.51,-122.34,0
5.7934,52.0,4.151565074135091,1.0691927512355848,959.0,1.5799011532125207,37.8,-122.43,1
1.4038,12.0,3.8353909465020575,1.0041152263374487,1043.0,4.292181069958848,36.76,-120.38,0
2.4526,29.0,5.782051282051282,1.121082621082621,1700.0,2.421652421652422,41.31,-122.3,0
