f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,target
151.0,1507.77,0.0,0.0,63.7432,524.0,2436.0,31296.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
151.0,1060.24,53.7,0.0,800027.0616,593.0,6804.0,5568.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
151.0,899.6324,4.7,148.75,39960102.3,33.0,168.0,3921.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
152.0,915.73,0.0,1.25,284724.6142,172.0,2400.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
152.0,1349.06,0.0,3.75,936196.6514,721.0,912.0,814.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
153.0,2500.2664,86.61,881.25,167937.0596,279.0,5124.0,60741.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
155.0,609.864,4.1,102.5,44579175.13,64.0,1524.0,9262.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
155.0,1522.614,348.02,1.25,5.0078,290.0,20568.0,74948.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
157.0,1031.2108,57.62,121.25,3274262.34,139.0,9732.0,11445.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
158.0,1164.3672,27.12,82.5,14264167.72,139.0,1416.0,20517.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
160.0,89.22,23.9,0.0,1436.1211,29.0,36.0,1988.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
161.0,1109.198,22.64,6.25,978.1816,385.0,11700.0,67635.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
165.0,1732.28,0.0,12.5,668292.3877,484.0,0.0,71928.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165.0,282.898,16.74,36.25,135136.9355,23.0,36.0,4000.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
167.0,885.4856,33.53,108.75,462925.0332,157.0,3732.0,26674.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
168.0,738.564,25.65,0.0,49.0908,582.0,0.0,1977.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
168.0,46.28,19.35,8.75,29.4697,2.0,0.0,358.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
168.0,1366.02,91.22,0.0,890476.2061,570.0,7260.0,98932.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
170.0,1126.066,24.38,0.0,1142353.187,641.0,0.0,11482.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
173.0,1300.67,50.23,3.75,1388410.418,283.0,0.0,13031.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
174.0,65.77,11.31,20.0,22041.8564,16.0,624.0,2219.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
175.0,223.198,18.54,38.75,42489.2178,42.0,816.0,2659.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
179.0,2207.1,121.58,41.25,870912.4199,934.0,3384.0,97424.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
179.0,1218.572,188.59,0.0,18.4258,317.0,30120.0,25354.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
180.0,687.11,136.56,22.5,17036.7813,143.0,1956.0,11768.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
185.0,294.176,58.02,13.75,3282096.069,106.0,1368.0,6905.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
189.0,649.86,10.76,1.25,64.0,281.0,4530.0,45501.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
190.0,265.488,20.87,25.0,793556.3418,71.0,3834.0,7526.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
191.0,1883.538,30.02,53.75,3586373.606,893.0,12444.0,30599.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
191.0,96.72,0.0,20.0,311388.7041,2.0,0.0,358.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
192.0,1004.496,7.17,195.0,2120247.791,148.0,6060.0,19572.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
192.0,845.9964,26.95,1.25,6248.2051,138.0,1986.0,26787.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
195.0,78.244,31.07,10.0,479.1865,19.0,1980.0,1211.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
196.0,2443.14,567.38,17.5,885136.6631,777.0,0.0,52238.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
197.0,206.1416,6.12,7.5,300.4922,19.0,780.0,3853.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
197.0,488.28,110.27,11.25,42615.9326,35.0,720.0,2652.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
197.0,64.508,23.9,6.25,334.6318,4.0,0.0,716.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
198.0,70.528,26.52,0.0,222280.8135,37.0,240.0,3156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
198.0,244.71,73.2,2.5,38.9355,52.0,0.0,8628.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
204.0,93.26,16.73,53.75,15207.4532,6.0,216.0,830.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
206.0,174.9788,25.07,35.0,3064741.425,35.0,906.0,3993.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
206.0,902.388,64.39,68.75,710991.4942,55.0,3450.0,9335.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
210.0,30.7884,7.17,0.0,702.4287,9.0,348.0,1547.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
212.0,209.9748,16.73,2.5,128786.4131,21.0,240.0,4369.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
224.0,599.6892,38.84,8.75,693812.3477,299.0,4668.0,4619.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
227.0,219.904,33.75,3.75,35845.0654,55.0,858.0,7990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
228.0,473.6044,12.78,0.0,529965.1299,106.0,216.0,1630.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
231.0,705.6384,18.27,0.0,832.5762,367.0,10740.0,9398.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
240.0,1256.908,28.98,136.25,15313555.78,346.0,2184.0,64119.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
249.0,641.4,8.92,2.5,53.6611,155.0,5166.0,43660.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
266.0,1033.3,28.17,23.75,267228.8955,136.0,18492.0,20333.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
284.0,1509.52,69.61,78.75,13476288.06,104.0,486.0,32602.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
343.0,254.3396,24.37,3.75,51044.1719,71.0,114.0,12691.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
344.0,43.87,21.51,0.0,106.6865,1.0,0.0,179.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
345.0,1659.2812,9.56,140.0,46951698.56,150.0,168.0,33614.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
358.0,1788.5264,5.25,11.25,1511567.094,791.0,0.0,48461.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
358.0,270.4684,60.32,1.25,4.8496,48.0,1524.0,8093.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
363.0,1097.2004,83.52,25.0,459614.2197,415.0,0.0,22808.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
366.0,1301.1488,24.46,0.0,266689.4639,1128.0,14670.0,32948.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
369.0,1827.44,51.99,0.0,941.4883,1086.0,11064.0,62435.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
369.0,159.754,16.73,8.75,4868.1738,12.0,636.0,2105.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
377.0,897.34,0.0,0.0,1376099.551,694.0,0.0,179.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
381.0,193.372,28.04,10.0,16683.5547,26.0,3612.0,5064.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
382.0,556.27,5.25,61.25,39093342.14,30.0,216.0,8851.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
396.0,85.4004,11.95,27.5,1819.7568,21.0,108.0,2657.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
397.0,2054.47,333.43,113.75,2759253.945,385.0,0.0,358.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
397.0,155.446,28.98,1.25,0.2344,31.0,3636.0,5202.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
406.0,409.3764,37.98,0.0,99516.6015,63.0,2718.0,10584.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
418.0,1132.1364,66.17,31.25,2477681.597,686.0,4176.0,26548.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
421.0,2246.29,166.34,386.25,3563653.769,116.0,12570.0,20535.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
422.0,1170.17,27.4,7.5,106.0205,293.0,4434.0,91967.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
425.0,528.79,7.17,20.0,1049095.424,499.0,0.0,2029.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
427.0,299.2504,28.51,0.0,586820.2129,89.0,11136.0,5742.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
429.0,995.16,72.56,0.0,1.6973,199.0,28218.0,50123.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
435.0,1328.28,25.1,6.25,2763981.172,545.0,1728.0,15100.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
439.0,1044.6304,97.29,23.75,1020.6504,420.0,24636.0,47789.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
441.0,1804.4156,0.0,643.75,25808729.15,31.0,576.0,3376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
443.0,544.138,16.01,3.75,1248844.508,241.0,0.0,4589.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
445.0,553.47,33.85,32.5,115799.9854,375.0,822.0,892.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
447.0,1062.624,0.6,51.25,7412235.206,420.0,0.0,358.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
455.0,975.462,28.69,27.5,424396.3096,507.0,1368.0,27927.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
460.0,56.06,33.46,0.0,337.5703,4.0,0.0,586.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
469.0,497.632,43.03,3.75,2.6367,123.0,11724.0,17042.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
471.0,212.668,13.7,25.0,435252.5381,2.0,0.0,358.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
473.0,1229.6324,37.08,75.0,5429409.755,537.0,16344.0,51046.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
476.0,780.27,131.99,2.5,247180.4541,197.0,9108.0,3604.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
480.0,1484.88,11.95,3.75,834886.3204,762.0,0.0,7167.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
485.0,48.0664,20.87,2.5,1061014.036,4.0,0.0,716.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
508.0,6698.9676,22.75,107.5,980645.2842,1378.0,42894.0,330409.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
508.0,724.5,19.59,98.75,158624.3037,43.0,10926.0,12466.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
510.0,55.25,27.4,0.0,474528.2129,33.0,0.0,716.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
536.0,593.942,39.65,18.75,802.1836,260.0,12534.0,25906.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
539.0,766.114,21.51,0.0,1671248.18,324.0,0.0,537.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
546.0,85.65,13.7,0.0,48.4814,17.0,420.0,5459.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
558.0,144.2248,21.51,0.0,365187.3711,51.0,672.0,2620.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
558.0,29.5464,7.17,0.0,19.1533,4.0,12.0,444.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
565.0,888.8744,19.04,1.25,179826.9209,478.0,1182.0,4768.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
569.0,236.6284,18.48,20.0,9040.2402,52.0,6786.0,8545.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
579.0,34.092,17.29,5.0,8.9033,5.0,762.0,179.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
579.0,1020.7932,82.35,63.75,23957.9805,189.0,16452.0,31707.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
586.0,377.018,86.78,62.5,311391.1025,19.0,228.0,3329.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
590.0,43.342,29.62,5.0,139.3408,3.0,0.0,537.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
591.0,3140.62,13.15,82.5,31389830.49,550.0,600.0,7083.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
594.0,656.504,313.8,0.0,25.2627,78.0,6036.0,14865.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
609.0,12.55,4.78,0.0,1056.668,1.0,0.0,179.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
618.0,1362.3,17.16,1.25,537425.1895,395.0,9666.0,52703.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
626.0,1574.52,11.96,43.75,2012374.152,134.0,0.0,895.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2140.0,1363.68,11.95,0.0,742488.541,590.0,0.0,1114.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
103.0,263.5,0.0,0.0,7285.9961,82.0,20640.0,1202.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
111.0,574.92,9.62,62.5,834169.5957,99.0,1980.0,4019.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
117.0,136.13,0.0,8.75,533977.6279,14.0,6192.0,358.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
119.0,75.736,0.02,52.5,355209.9775,5.0,0.0,836.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
141.0,810.7,11.37,142.5,2543055.027,159.0,21708.0,15127.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
143.0,721.938,48.08,1.25,0.8584,225.0,24774.0,2160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
143.0,449.17,0.0,96.25,1074996.378,9.0,24.0,732.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
164.0,808.68,112.53,86.25,16732.7481,176.0,13704.0,12790.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
195.0,199.3784,24.16,0.0,269214.8594,2.0,0.0,395.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
331.0,1468.37,163.61,737.5,285336.3916,87.0,9894.0,15250.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
365.0,449.6384,7.0,127.5,20118693.29,11.0,60.0,1046.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
385.0,755.954,0.0,21.25,8305154.895,5.0,48.0,179.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
388.0,121.9328,29.79,26.25,7794.5664,13.0,420.0,4280.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
411.0,488.5264,28.68,0.0,254002.6962,117.0,0.0,623.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
570.0,2388.8,7.73,33.75,19157236.63,11.0,1308.0,892.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
631.0,365.9408,131.69,43.75,3084.3545,33.0,36.0,7018.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
654.0,2559.4616,87.48,175.0,9842255.198,549.0,10608.0,91331.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
666.0,1966.34,12.94,188.75,8275915.011,29.0,9690.0,3770.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1030.0,151.37,3.5,1.25,1.7822,44.0,10944.0,1475.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1282.0,320.47,133.0,8.75,2.8711,51.0,492.0,11376.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4061.0,2551.14,128.25,1.25,8157386.301,292.0,13854.0,6774.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
95.0,140.1,29.75,8.75,24842.1104,29.0,360.0,8412.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
99.0,294.59,5.26,1.25,80650.1299,42.0,20760.0,5036.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
100.0,112.56,24.51,20.0,336878.9902,3.0,0.0,537.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
101.0,452.31,40.25,51.25,76293.3242,13.0,3060.0,1603.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
103.0,1122.6644,0.0,0.0,4893.3984,187.0,104508.0,2717.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
108.0,904.322,155.66,80.0,799300.8506,84.0,27197.0,1790.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
110.0,589.47,130.46,11.25,727.7734,239.0,2904.0,8876.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
