f0,f1,f2,f3,f4,f5,f6,target
0.871776,1.0,0.038759,0.391699,0.001685,0.422061,0.732018,1
0.02199,0.787234,0.056263,0.470842,0.003467,0.422915,0.414912,1
0.889739,0.255319,0.049478,0.42532,0.003259,0.443294,0.576316,1
0.867926,0.382979,0.030353,0.693841,0.001924,0.524599,0.735965,1
0.907438,0.510638,0.091059,0.506099,0.00618,0.517349,0.407456,1
0.898235,0.255319,0.050859,0.247992,0.002646,0.295443,0.794298,0
0.46551,0.680851,0.040651,0.492562,0.002831,0.49767,0.335965,0
0.434583,0.340426,0.049297,0.368492,0.003467,0.422915,0.414912,1
0.446883,0.659574,0.041371,0.343648,0.002744,0.329622,0.738596,1
0.911862,0.404255,0.047736,0.538976,0.003184,0.560331,0.435965,1
0.438786,0.212766,0.05239,0.171973,0.003467,0.422915,0.414912,0
0.424494,0.148936,0.055242,0.01443,0.003467,0.422915,0.414912,0
0.433742,0.361702,0.081092,0.549241,0.003467,0.422915,0.414912,1
0.438122,0.553191,0.057614,0.454924,0.003467,0.422915,0.414912,0
0.460688,0.0,0.040351,0.48795,0.002736,0.415588,0.411404,0
0.906907,0.06383,0.031464,0.173609,0.002221,0.283532,0.498246,0
0.013628,0.212766,0.042602,0.208123,0.003467,0.422915,0.414912,0
0.443343,0.340426,0.044134,0.536745,0.003033,0.588814,0.383772,0
0.433742,0.297872,0.075027,0.466974,0.003467,0.422915,0.414912,1
0.446617,0.829787,0.074066,0.60964,0.005019,0.440963,0.546491,1
0.885403,0.042553,0.031014,0.271794,0.002009,0.358105,0.688596,0
0.881377,0.531915,0.029332,0.482743,0.002042,0.535215,0.359211,0
0.876466,0.829787,0.026,0.462511,0.001691,0.427758,0.671491,0
0.442547,0.829787,0.090609,0.58435,0.005941,0.526929,0.500526,1
0.898013,0.87234,0.075537,0.709908,0.004944,0.571207,0.530263,1
0.912438,0.574468,0.044374,0.279381,0.002902,0.24521,0.648246,1
0.876421,0.617021,0.028462,0.300803,0.000814,0.214915,0.753947,1
0.447237,0.638298,0.046025,0.535555,0.003085,0.314345,0.764035,1
0.460997,0.0,0.04008,0.514877,0.002727,0.398498,0.536842,0
0.872041,0.893617,0.030473,0.408658,0.000868,0.338685,0.732456,1
0.459891,0.446809,0.043443,0.576317,0.002943,0.539876,0.51886,1
0.446662,0.234043,0.0269,0.288456,0.001639,0.279389,0.765789,0
0.013937,0.446809,0.11859,0.696221,0.003467,0.422915,0.414912,1
0.469846,0.574468,0.939204,0.777893,0.509112,0.888141,0.147368,1
0.442768,0.06383,0.080641,0.404195,0.005482,0.420766,0.481579,1
0.014247,0.659574,0.040591,0.473966,0.003467,0.422915,0.414912,0
0.460157,0.829787,0.027381,0.476644,0.001805,0.359399,0.582018,1
0.425645,0.595745,0.086436,0.317614,0.003467,0.422915,0.414912,1
0.456573,0.87234,0.042212,0.692949,0.002821,0.545572,0.664912,1
0.902703,0.87234,0.055392,0.519935,0.003716,0.541947,0.454825,0
0.425247,0.957447,0.07866,0.297828,0.003467,0.422915,0.414912,1
0.02668,0.021277,0.047526,0.175841,0.003467,0.422915,0.414912,0
0.027255,0.765957,0.077639,0.33368,0.003467,0.422915,0.414912,0
0.451617,0.787234,0.043743,0.840077,0.002887,0.694718,0.547807,1
0.87589,0.361702,0.034046,0.627641,0.002204,0.588296,0.51886,0
0.434229,0.361702,0.187402,0.549093,0.003467,0.422915,0.414912,1
0.473386,0.744681,0.041462,0.433204,0.002804,0.291559,0.531579,1
0.00938,0.617021,0.041612,0.514133,0.003467,0.422915,0.414912,0
0.456396,0.319149,0.042002,0.647724,0.00279,0.597877,0.498246,1
0.443122,0.702128,0.055422,0.553407,0.003812,0.54609,0.487719,1
0.451484,0.446809,0.044224,0.743826,0.002981,0.671932,0.511842,0
0.893722,0.468085,0.056113,0.590152,0.003808,0.598912,0.419737,1
0.898279,0.021277,0.058034,0.39393,0.003247,0.42465,0.640351,0
0.461174,0.510638,0.029482,0.462809,0.001967,0.462455,0.401754,0
0.438919,0.723404,0.051759,0.306903,0.003467,0.422915,0.414912,1
0.885182,0.702128,0.034917,0.553555,0.002383,0.510875,0.361404,0
0.004248,0.978723,0.076108,0.474561,0.003467,0.422915,0.414912,1
0.433919,0.12766,0.044884,0.129128,0.003467,0.422915,0.414912,0
0.008584,0.93617,0.085565,0.560399,0.003467,0.422915,0.414912,1
0.880934,0.489362,0.027921,0.494198,0.00187,0.502071,0.607456,1
0.8762,0.957447,0.030413,0.42889,0.001404,0.285085,0.668421,1
0.881465,0.893617,0.027141,0.423981,0.001851,0.490419,0.516228,0
0.880404,0.297872,0.028912,0.440345,0.001928,0.472035,0.486404,0
0.424981,0.957447,0.077789,0.263314,0.003467,0.422915,0.414912,1
0.460997,0.638298,0.030053,0.429485,0.002054,0.407561,0.353947,0
0.443343,0.510638,0.043593,0.506843,0.002983,0.532108,0.405263,0
0.460688,0.702128,0.190825,0.570068,0.013033,0.512947,0.30307,1
0.908057,0.829787,0.042933,0.436924,0.002898,0.439151,0.366667,0
0.903234,0.957447,0.068332,0.463255,0.004551,0.39565,0.548246,0
0.000398,0.808511,0.149664,0.608599,0.003467,0.422915,0.414912,1
0.876023,0.659574,0.02645,0.529902,0.001649,0.474366,0.723684,0
0.44675,0.553191,0.043653,0.529307,0.003,0.552563,0.447807,0
0.447104,0.829787,0.05305,0.733264,0.003727,0.555671,0.462719,1
0.872484,0.319149,0.032004,0.570663,0.002083,0.63827,0.444737,0
0.474006,0.276596,0.028011,0.279381,0.00177,0.261523,0.770175,0
0.867395,0.744681,0.036628,0.354359,0.002391,0.421025,0.70614,1
0.884651,0.659574,0.027291,0.491223,0.001878,0.502589,0.442982,0
0.464537,0.553191,0.076858,0.303332,0.005152,0.472294,0.483333,1
0.433565,0.851064,0.049838,0.380988,0.003467,0.422915,0.414912,0
0.009646,0.87234,0.084935,0.649509,0.003467,0.422915,0.414912,1
0.446927,0.404255,0.043653,0.488248,0.002586,0.258674,0.765789,1
0.911995,0.659574,0.049448,0.482297,0.003403,0.538581,0.25614,0
0.0,0.425532,0.044374,0.53496,0.003467,0.422915,0.414912,1
0.907747,0.957447,0.044644,0.457156,0.003029,0.367685,0.433333,0
0.867572,0.914894,0.029903,0.439006,0.000839,0.289487,0.790789,0
0.899075,0.808511,0.112495,0.738471,0.007536,0.662092,0.477632,1
0.424981,0.914894,0.066981,0.272092,0.003467,0.422915,0.414912,1
0.443122,0.510638,0.063198,0.498066,0.004306,0.543242,0.380263,1
0.464404,0.468085,0.100667,0.515025,0.006824,0.506991,0.446491,1
0.438874,0.914894,0.049898,0.268968,0.003467,0.422915,0.414912,0
0.429185,0.06383,0.056593,0.220173,0.003467,0.422915,0.414912,0
0.911508,0.446809,0.046565,0.38798,0.002779,0.274728,0.817105,1
0.026503,0.021277,0.050498,0.333829,0.003467,0.422915,0.414912,0
0.031149,0.148936,0.074787,0.132104,0.003467,0.422915,0.414912,0
0.867218,0.957447,0.031224,0.385004,0.001786,0.195236,0.702193,0
0.017787,0.510638,0.083794,0.497322,0.003467,0.422915,0.414912,1
0.469227,0.893617,0.035067,0.400625,0.002335,0.298032,0.595614,0
0.013539,0.829787,0.041431,0.57349,0.003467,0.422915,0.414912,0
0.424583,0.638298,0.074817,0.396906,0.003467,0.422915,0.414912,1
0.465378,0.021277,0.031404,0.374293,0.002125,0.325738,0.654825,0
0.898367,0.148936,0.045244,0.286968,0.00268,0.350337,0.770614,0
0.464537,0.617021,0.071544,0.283249,0.004811,0.460383,0.464474,1
0.867572,0.12766,0.021346,0.167361,0.000837,0.226308,0.902632,0
0.022477,0.765957,0.089288,0.492859,0.003467,0.422915,0.414912,1
0.907172,0.404255,0.103939,0.495388,0.006761,0.462714,0.605263,1
0.889828,0.808511,0.104389,0.830259,0.007191,0.726567,0.330702,1
0.885448,0.212766,0.029032,0.204255,0.001849,0.287934,0.820175,0
0.474094,0.425532,0.041852,0.683725,0.002792,0.450026,0.624123,1
0.894828,0.787234,0.098325,0.846474,0.006483,0.697825,0.509211,1
0.425202,0.255319,0.058394,0.326093,0.003467,0.422915,0.414912,0
